,tweet.id,tweet.created_at,tweet.text,tweet.user.location,tweet.user.verified,tweet.favorite_count,tweet.user.screen_name,tweet.user.id_str,tweet.user.url,tweet.user.followers_count,tweet.user.friends_count,tweet.user.statuses_count,tweet.user.default_profile_image,tweet.lang
22,1.46474E+18,11/27/2021 23:28,FDA GETS 45% of its budget from vaccine companies. #fda #corrupt #Pfizer #cdc #Moderna #notaregularitycompany… https://t.co/aMxjctDKnv,"Anaheim, CA",FALSE,0,primapaulinad,476567835,,1392,1771,45919,FALSE,en
23,1.46474E+18,11/27/2021 23:26,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/WaKl4kRSRt https://t.co/mdezrJibC9,"Cleveland, OH",FALSE,0,MacekNewsNation,15636847,https://t.co/Aos43PuHP8,3361,1279,94498,FALSE,en
24,1.46474E+18,11/27/2021 23:25,"public health officials: make the vaccine available world wide
Moderna, Pfizer, etc: no
Moderna, Pfizer, etc: sure… https://t.co/dxC0bzzOtD",,FALSE,1,juggerthottt,1.28023E+18,,46,128,392,FALSE,en
25,1.46474E+18,11/27/2021 23:23,Pfizer and Moderna said they have plans in place to deal with a vaccine-resistant variant. Moderna said it's alread… https://t.co/uiQCTeL92p,"Tampa, Florida",TRUE,0,10TampaBay,16743886,https://t.co/rHVdIDVNLL,166815,12232,302750,FALSE,en
26,1.46474E+18,11/27/2021 23:23,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/F3mRo7Ki12,"Sacramento, CA",TRUE,0,ABC10,18655359,https://t.co/D1XQoHjsR5,153710,2001,231445,FALSE,en
27,1.46474E+18,11/27/2021 23:23,"Do you mean to say that a vaccine I have taken, Moderna, which is prooved to weaken after 7-8 months, is not allowe… https://t.co/IbOHgsHTMa","New South Wales, Australia.",FALSE,0,downloadeodeo,1.25806E+18,,114,916,12606,FALSE,en
28,1.46474E+18,11/27/2021 23:22,"Year: 2025
Latest Variant: Alpha, Xi, Omega
Moderna: a vaccine will be available in 48h, 4 shots are necessary for… https://t.co/oo5cFcxan8",Everywhere,FALSE,0,el_Hmiz,9.97949E+17,,116,232,1661,FALSE,en
29,1.46474E+18,11/27/2021 23:22,Pfizer: 'Tailor-made' vaccine against new variants in 100 days; Moderna said its already testing a higher-dose boos… https://t.co/7uZ8X6LEEN,,FALSE,2,CeeJayT07381069,2951476593,,2497,5001,269716,FALSE,en
30,1.46474E+18,11/27/2021 23:22,@graphocalypse @MaajidNawaz @sajidjavid Has use of boosters of different make to the original vaccine been trialled… https://t.co/HjzqsKwKB6,England.,FALSE,0,shinglekicker,3208422993,,155,159,13371,FALSE,en
31,1.46474E+18,11/27/2021 23:21,"@Tswizzie2 @BNODesk You mean the woman who created the COViD-19 vaccine who works at Moderna? That
Chise?",,FALSE,5,DaggerETtube,1.43036E+18,,43,262,2521,FALSE,en
32,1.46474E+18,11/27/2021 23:19,"@giddeygirl @normanswan ""Finland joins Sweden and Denmark in limiting Moderna COVID-19 vaccine | Reuters"" https://t.co/wPc6boycre",Brisbane,FALSE,2,43a6f0ce5dac4ea,2733971311,,4349,4916,397868,FALSE,de
33,1.46474E+18,11/27/2021 23:19,"@Au_re26 @lizinla217 @ariehkovler You are obviously wrong.
https://t.co/abOofnK7IQ

the original vaccines provide e… https://t.co/bKROgBb9FV",,FALSE,0,NickDone8,1.33246E+18,,817,1480,58206,FALSE,en
34,1.46474E+18,11/27/2021 23:19,One of Moderna’s 3 strategies against new variants is a higher dose of its existing vaccine. #MoreCowbell?… https://t.co/XIBuydms4d,"Louisville, KY",FALSE,0,Simpsonreport,376193739,,2817,2683,22863,FALSE,en
35,1.46474E+18,11/27/2021 23:17,"@andrewfwkelly @normanswan That’s excellent news Andrew, thank you.  Yes, I was told at the time that Pfizer had ap… https://t.co/Vikg2BsPUa",Australia,FALSE,0,Sherry2Happy,1.24853E+18,,160,500,1693,FALSE,en
36,1.46473E+18,11/27/2021 23:16,"@SoxMach_pnoles Moderna and Pfizer already are close to a revised vaccine.  It’s gonna be like the flu, new shot every year.",,FALSE,0,chriswintersva,16350630,,43,74,4930,FALSE,en
37,1.46473E+18,11/27/2021 23:16,"Well it finally happened, just as I predicted it would. I contracted COVID19 despite being twice vaxxed by Moderna.… https://t.co/kGfIqBuy75",,FALSE,0,VelveetaPoptar1,1.41437E+18,,12,87,1448,FALSE,en
38,1.46473E+18,11/27/2021 23:15,@BCFan2021 @JonLemire @Yamiche There’s zero data out that suggests the vaccines work on this variant. Pfizer is in… https://t.co/28HvO0pXoa,,FALSE,2,alock72,321397752,,69,142,13108,FALSE,en
39,1.46473E+18,11/27/2021 23:15,Pfizer and Moderna set to adapt to Omicron COVID variant https://t.co/aB5dQgxJlC via @nypost,,FALSE,0,ForbesRx,97712146,,1557,4706,13123,FALSE,en
40,1.46473E+18,11/27/2021 23:11,@LiamThorpECHO Because Pzifer have stipulated you can’t donate the vaccine 🤦‍♂️ and they crushed the Astra and John… https://t.co/mmuwAJ86K7,Nottingham,FALSE,0,Coulston17,272944323,,133,215,12814,FALSE,en
41,1.46473E+18,11/27/2021 23:11,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/cGta4fhIhU,Atlanta,TRUE,1,11AliveNews,14268564,https://t.co/HvuBQjyHot,400986,2741,461608,FALSE,en
42,1.46473E+18,11/27/2021 23:10,"@Myberns1 Yes,but Moderna is working to get a vaccine&amp;following pandemic protocols can keep people safe IF they follow them.💉😷",CA,FALSE,0,spunkygaga,2161616220,,4448,5000,146720,FALSE,en
43,1.46473E+18,11/27/2021 23:10,"Just made my vaccine shots a trilogy, which means I’m a Jedi now. #Moderna #vaccine #COVID19 @HamillHimself… https://t.co/sCgdhdvXKg",Pale Blue Dot ,FALSE,7,PhotogGriff,2834451574,https://t.co/uG011N6Zm0,1619,1627,13074,FALSE,en
44,1.46473E+18,11/27/2021 23:09,"In January 2020 there was an upstart deadly virus and no vaccine. Today Moderna has produced a vaccine, and I got i… https://t.co/d80fB2WjJx","Marlton, NJ",FALSE,11,SouthJerzGiants,2178466118,,3260,515,16870,FALSE,en
45,1.46473E+18,11/27/2021 23:09,"The Pfizer/Moderna profit strategy:
1. Produce vaccine
2. Deny vaccine to poorer countries
3. New Covid variants em… https://t.co/yg0VTy2nSL",Late stage capitalism,FALSE,9,420enjoyer,8.13766E+17,,563,730,12897,FALSE,en
46,1.46473E+18,11/27/2021 23:07,@joncoopertweets Moderna booster over the top of J&amp;J base vaccine,"Indianapolis, IN",FALSE,0,TravelsteadJr,311002007,https://t.co/7ibmiOG9mK,45,182,2883,FALSE,en
47,1.46473E+18,11/27/2021 23:07,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/lasMjRRPzB,"York, PA",TRUE,1,fox43,9544952,http://t.co/O2V16iSU0D,81683,1170,216678,FALSE,en
48,1.46473E+18,11/27/2021 23:06,"@LTMarceline https://t.co/c2VHUhaEr3

you'd think there was some kind of logistical hangup preventing global produc… https://t.co/FUBAtdJd0d",The Forest,FALSE,2,BryanBox7,1.21913E+18,,297,591,9573,FALSE,en
49,1.46473E+18,11/27/2021 23:06,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/ckC560gCCx,"Beaumont, TX",FALSE,0,slingerr,14358249,https://t.co/AWh3gPWc9Z,340,260,21904,FALSE,en
50,1.46473E+18,11/27/2021 23:03,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/Vb0UxYgxTo,"Boise, ID",TRUE,7,KTVB,14859642,https://t.co/rcLo9TbjvK,93633,4526,125030,FALSE,en
51,1.46473E+18,11/27/2021 23:01,mRNA 2X prime in the spring. Adeno boost for me this week. @US_FDA needs to guide NVAX thru the regulatory process.… https://t.co/E2xSh9xWda,,FALSE,0,BostonScientist,54796219,,130,421,20509,FALSE,en
52,1.46473E+18,11/27/2021 23:01,"It will likely take weeks to sort out if current COVID-19 vaccines are effective against omicron, but vaccine maker… https://t.co/0mKHT7bzx3","Seattle, Washington, USA",TRUE,23,KING5Seattle,19430999,https://t.co/DTGVWWcuRo,680939,8010,366927,FALSE,en
53,1.46473E+18,11/27/2021 23:01,COVID-19 vaccine makers already working on omicron variant response https://t.co/WyZGyjF3Et,"Memphis, TN",FALSE,0,KimChaneyNews,2411278777,https://t.co/THVdYUoy6l,719,391,26358,FALSE,en
54,1.46473E+18,11/27/2021 23:01,COVID-19 vaccine makers already working on omicron variant response https://t.co/qgDNkJoBkv,"Columbus, Ohio, USA",TRUE,12,10TV,15304100,https://t.co/KrvUsJSH4Y,333584,21779,196966,FALSE,en
55,1.46473E+18,11/27/2021 23:00,"It will likely take weeks to sort out if current COVID-19 vaccines are effective against omicron, but vaccine maker… https://t.co/blwpnK76kd","Beaumont, TX",TRUE,0,12NewsNow,28123142,https://t.co/AWh3gQdN1x,41641,2507,157203,FALSE,en
56,1.46473E+18,11/27/2021 23:00,COVID-19 vaccine makers already working on omicron variant response https://t.co/JjvxIHjBCo,"Cleveland, OH",TRUE,17,wkyc,14296548,https://t.co/zIN2ZqtoRm,188414,18150,337844,FALSE,en
57,1.46473E+18,11/27/2021 23:00,"It will likely take weeks to sort out if current COVID-19 vaccines are effective against omicron, but vaccine maker… https://t.co/pzqMnrsa2D","San Diego, CA",TRUE,3,CBS8,27745484,http://t.co/80g7ck5fGO,155541,1688,115974,FALSE,en
58,1.46473E+18,11/27/2021 23:00,"Just learned my homies uncle is in the hospital for an enlarged heart from the moderna vaccine 

U wonder why I won't take the shit lmao",SCHNELL,FALSE,0,SupremeLeaderAK,2253139544,,236,563,66195,FALSE,en
59,1.46473E+18,11/27/2021 22:58,"“A booster dose of an authorized vaccine represents the only currently available strategy for boosting waning immunity,” Moderna said.","Destin, FL",FALSE,0,jlee2733,1.2604E+18,https://t.co/mRg2luoZj8,875,1743,22910,FALSE,en
60,1.46473E+18,11/27/2021 22:58,COVID-19 vaccine makers already working on omicron variant response https://t.co/KTIoBrdgRZ,"Sacramento, CA",TRUE,0,ABC10,18655359,https://t.co/D1XQoHjsR5,153710,2001,231445,FALSE,en
61,1.46473E+18,11/27/2021 22:57,"Moderna says Omicron represents a ""significant potential risk"" to vaccine and natural-induced immunity https://t.co/NI8G54i5if #SmartNews","India,  Lucknow ",FALSE,0,MakeNationGreat,371948826,https://t.co/5gX3LEGnc8,1473,4968,22207,FALSE,en
62,1.46473E+18,11/27/2021 22:57,@normanswan Or we pay pfizer and moderna 5 billion and nationalize the vaccine and let anyone make it,"Atlanta, GA Terra",FALSE,0,RTursor,1.29869E+18,https://t.co/E9AKjk41Ot,312,778,22313,FALSE,en
63,1.46473E+18,11/27/2021 22:56,"COVID-19 vaccine makers already working on omicron variant response
 https://t.co/YZcjtZSh0J","Hartford, CT",TRUE,5,FOX61News,9627102,http://t.co/MWpJqlWt4M,143118,853,219854,FALSE,en
64,1.46473E+18,11/27/2021 22:56,@LisaRPrice2 @Myberns1 In two weeks will know after they mapped the genome but Pfizer and Moderna also said that it… https://t.co/mJ2xeZqXnZ,California & Greece,FALSE,2,itsgreek2me2,265742965,,475,516,21997,FALSE,en
65,1.46473E+18,11/27/2021 22:55,Why rapidly advanced the vaccine for the new variant when they don't even know if the existing vaccines work. All p… https://t.co/YLx75Ep0qL,,FALSE,3,Ken18580616,925211174,,313,518,8656,FALSE,en
66,1.46473E+18,11/27/2021 22:54,"@TheRock: ""Remember when you encouraged the Americans to donate plasma from their system during the pandemic outbre… https://t.co/LCtHLt9fKl","San Francisco, California USA",FALSE,0,A79021544Reyes,1.46223E+18,,6,116,94,FALSE,en
67,1.46473E+18,11/27/2021 22:54,COVID-19 vaccine makers already working on omicron variant response https://t.co/XiKnUGFAKA,"Norfolk, VA",TRUE,1,13NewsNow,12413892,https://t.co/zK5Qs0gawo,141070,1962,232474,FALSE,en
68,1.46473E+18,11/27/2021 22:52,"From one of the chief creators of the #Moderna vaccine

#GetVaccinated #VaccinateTheWorld #WearAMask https://t.co/TORWlveyXw","Alaska, USA",FALSE,3,desertgranite,3399144560,,411,715,8441,FALSE,en
69,1.46473E+18,11/27/2021 22:52,"I've basically had it with Covid. I've had the two Moderna shots, the booster, and I've had a flu vaccine. My immun… https://t.co/7YOUoRkfcF",Villa de los Mojitos,FALSE,1,Andreros90,8.95477E+17,,534,226,17968,FALSE,en
70,1.46473E+18,11/27/2021 22:52,COVID-19 vaccine makers already working on omicron variant response https://t.co/0S6O0jA2Jd,Bryan/College Station. TX,TRUE,0,KAGSnews,390277164,https://t.co/EDbFi3glDe,6546,1245,63964,FALSE,en
71,1.46473E+18,11/27/2021 22:51,COVID-19 vaccine makers already working on omicron variant response https://t.co/lLas2QHC0e,"Texas, USA",FALSE,0,FOXWestTexas,2559535657,https://t.co/Ht2MX4F7N7,2687,613,64327,FALSE,en
72,1.46473E+18,11/27/2021 22:50,"6/ Lo mismo con spikevax (Antigua Moderna):
véase página 5
🤷‍♀️
https://t.co/dj6ymkjxFb",,FALSE,0,Anna_G2021,1.35778E+18,,99,160,3829,FALSE,es
73,1.46473E+18,11/27/2021 22:50,Pfizer and Moderna will booster vaccine their way into mega profits until we die off to the point that they wonder… https://t.co/pT6QlPf65c,"Chico, CA",FALSE,2,paated,40388829,,2308,4902,16645,FALSE,en
74,1.46473E+18,11/27/2021 22:47,"It will likely take weeks to sort out if current COVID-19 vaccines are effective against omicron, but vaccine maker… https://t.co/1UCg5tmBKU","Jacksonville, FL",TRUE,1,FCN2go,18736950,https://t.co/3l33dObqMv,133727,1233,287759,FALSE,en
75,1.46473E+18,11/27/2021 22:46,"@normanswan @HaroldHodson2 ""Finland joins Sweden and Denmark in limiting Moderna COVID-19 vaccine | Reuters"" https://t.co/wPc6boycre",Brisbane,FALSE,1,43a6f0ce5dac4ea,2733971311,,4349,4916,397868,FALSE,de
76,1.46473E+18,11/27/2021 22:46,"It will likely take weeks to sort out if current COVID-19 vaccines are effective against omicron, but vaccine maker… https://t.co/UAl9rfcuMX","West Des Moines, IA",TRUE,2,weareiowa5news,17862527,https://t.co/l9yFtQzQqP,22604,1078,75574,FALSE,en
77,1.46473E+18,11/27/2021 22:44,"@cryptolobopt @truth_zealot https://t.co/DTMz1s8JQv

Vê onde diz Moderna, how well it works",,FALSE,0,reisada,454356452,,286,153,6628,FALSE,pt
78,1.46473E+18,11/27/2021 22:44,Pfizer and Moderna set to adapt to Omicron COVID variant https://t.co/PF1sJwAjZ6 https://t.co/5FpXE4Fpfx,,FALSE,0,grayta12,1.22192E+18,,79,262,1990,FALSE,en
79,1.46473E+18,11/27/2021 22:44,COVID-19 vaccine makers already working on omicron variant response https://t.co/bWvuphAhmY,"Macon, GA",TRUE,1,13wmaznews,18527874,http://t.co/h1ouHFPDZF,71114,471,172476,FALSE,en
80,1.46473E+18,11/27/2021 22:44,COVID-19 vaccine makers already working on omicron variant response https://t.co/mMJYpvSxAk,"Denver, Colorado",TRUE,56,9NEWS,19032473,http://t.co/tqpZuE2KEo,458162,966,504077,FALSE,en
81,1.46473E+18,11/27/2021 22:44,COVID-19 vaccine makers already working on omicron variant response https://t.co/63b34TKHFL,"Maine, USA",TRUE,5,newscentermaine,16538186,https://t.co/vouhN8Mha1,120088,3645,224037,FALSE,en
82,1.46473E+18,11/27/2021 22:44,COVID-19 vaccine makers already working on omicron variant response https://t.co/ZopPATHXdU,"Memphis, TN",FALSE,0,janiceABC24News,2494596649,https://t.co/3dFDOz14q5,1581,1510,47126,FALSE,en
83,1.46473E+18,11/27/2021 22:44,"It will likely take weeks to sort out if current COVID-19 vaccines are effective against omicron, but vaccine maker… https://t.co/dK3JduOskC","Greensboro, North Carolina",TRUE,2,WFMY,14361260,https://t.co/fqVVaqosmW,132885,784,320192,FALSE,en
84,1.46473E+18,11/27/2021 22:43,COVID-19 vaccine makers already working on omicron variant response https://t.co/S1v96vPwRs,Quad Cities,TRUE,0,wqad,23981681,https://t.co/J9Lf0hMaMF,46938,807,117350,FALSE,en
85,1.46473E+18,11/27/2021 22:43,COVID-19 vaccine makers already working on omicron variant response https://t.co/BsZm8rPmL7,"Columbia, SC",TRUE,3,WLTX,17387823,https://t.co/NWzAKPpC9Y,120885,3268,480623,FALSE,en
86,1.46473E+18,11/27/2021 22:43,COVID-19 vaccine makers already working on omicron variant response https://t.co/mdWHOS0jjj,"Spokane, Washington",TRUE,3,KREM2,15756056,https://t.co/ma66r17YOi,66844,1982,211248,FALSE,en
87,1.46473E+18,11/27/2021 22:42,Moderna plans to produce a booster vaccine shot specifically for the new coronavirus variant Omicron https://t.co/N8qVQtlx1D #SmartNews,,FALSE,1,froseman,25396257,,41,567,8960,TRUE,en
88,1.46473E+18,11/27/2021 22:42,COVID-19 vaccine makers already working on omicron variant response https://t.co/qJ9rgRTDHN,"Grand Rapids, Michigan",TRUE,6,wzzm13,15917758,https://t.co/jMpIo5pkwt,88118,332,280787,FALSE,en
89,1.46473E+18,11/27/2021 22:42,COVID-19 vaccine makers already working on omicron variant response https://t.co/sFWsASTaA8,"Portland, Oregon",TRUE,30,KGWNews,14185814,https://t.co/E1l8O2yrSS,239893,1241,256160,FALSE,en
90,1.46473E+18,11/27/2021 22:41,@BeardedAndBased This article is four years old. We now know that Moderna has created a vaccine that works. https://t.co/wCavU3zUPe,"Green Park, MO",FALSE,0,sean_vdr,4808376620,https://t.co/uh16z511m2,154,789,3610,FALSE,en
91,1.46473E+18,11/27/2021 22:39,"@TriciaBabee74 @sjredmond That's not true though; here's the details for all four:
https://t.co/tcmEwaV7OE… https://t.co/TfPweKBcD6",,FALSE,0,PlatinumAltaria,9.98172E+17,,4,1,1800,FALSE,en
92,1.46473E+18,11/27/2021 22:39,"@CaucasianMale3 @dwildridge @yaboij0shua @Sandeshgulhane HEALTH AND SCIENCE
You can’t sue Pfizer or Moderna if you… https://t.co/HqcYVmQPi0",,FALSE,1,SarahGr92554048,1.28854E+18,,1971,1930,26297,FALSE,en
93,1.46473E+18,11/27/2021 22:39,The earliest Moderna can ship a new vaccine is 100 days from now. Early March. 🤬,,FALSE,2,myfriendLiz,623030031,,1812,2925,94994,FALSE,en
94,1.46473E+18,11/27/2021 22:39,@moderna_tx How long will it take before we can learn how effective the current vaccine is against the new variant?,Physical: USA | Spiritual: 🌌,FALSE,0,YossiTheFirst,3309913720,,587,1779,13845,FALSE,en
95,1.46472E+18,11/27/2021 22:36,@woodman4tb @pawley_robert @barryjohnreid21 @wjack76995 @ChrisJohnsonMD @ADevotedYogi @TierraHenson @mcfunny… https://t.co/yiQpPcIFO7,,FALSE,3,MdRisette,1.40379E+18,,585,70,9409,FALSE,en
96,1.46472E+18,11/27/2021 22:34,"@thebone87 @DanielleSpeirs6 @1777Roots And Moderna vaccine getting canceled for people under 30 and teens, in many… https://t.co/agAZnybBlp",Toronto,FALSE,1,oirani1,1972471298,,515,2544,3783,TRUE,en
97,1.46472E+18,11/27/2021 22:33,"In the event that vaccine-escape variant emerges, Pfizer and BioNTech expect to be able to develop and produce a ta… https://t.co/0Elw0Q8uAx","Campbell, CA",FALSE,0,BurkeLynne,604954282,,344,335,55635,FALSE,en
98,1.46472E+18,11/27/2021 22:32,"@PeterHotez @VinGuptaMD @pfizer @moderna_tx 
Are Companies involved with mRNA Vaccines currently working on a New v… https://t.co/xOR83bggql",,FALSE,0,R_Owl_Mirror,15964672,https://t.co/cgjghU0RWH,672,2656,71627,FALSE,en
99,1.46472E+18,11/27/2021 22:32,@BestInFlightLDJ @Craig_A_Spencer I bet they could figure out a way to do it faster. Remember how it took Moderna l… https://t.co/t86SVZ9V0e,,FALSE,1,BilboBa14980115,1.12742E+18,,3,66,306,TRUE,en
100,1.46472E+18,11/27/2021 22:30,About once a month someone new discovers the furry that works in vaccine development for Moderna and we go through… https://t.co/tf0IpftHJV,"Tacoma, WA",TRUE,7,AaronCampeau,113281719,https://t.co/iwT18nzqIv,3800,775,685,FALSE,en
101,1.46472E+18,11/27/2021 22:30,Omicron and variants Vaccine thoughts for a few mins @POTUS  @CDCgov @pfizer @AstraZeneca @JNJNews @moderna_tx… https://t.co/J2HeU7siER,"Honolulu, HI",FALSE,0,DavidTemplarios,233263094,https://t.co/1SzEsQ5vjO,49,172,11911,FALSE,en
102,1.46472E+18,11/27/2021 22:26,Convenient that Fauci says the alternative to a vaccine doesn’t work with the new strain. Has someone checked his b… https://t.co/U9wgm4aQDm,"Boone, NC",FALSE,1,SheekDaniel,2948021982,,176,120,556,FALSE,en
103,1.46472E+18,11/27/2021 22:25,"Moderna: Moderna, Pfizer, J&amp;J: Ensure we can end this Pandemic. Help others produce the Vaccine! - Sign the Petitio… https://t.co/TIKhHoYTu5","Uden, Nederland",FALSE,0,lincconard,7.70069E+17,,5055,5337,65379,FALSE,en
104,1.46472E+18,11/27/2021 22:25,"@Jeremia91377986 Yes I am and I work at hospital, we were the first who got vaccines and in Italian hospitals every… https://t.co/wdRok6g1xH",Milan 🇪🇺 London 🇬🇧,FALSE,1,mariamuser,44157878,https://t.co/J8KSdsdN1f,14441,11266,473206,FALSE,en
105,1.46472E+18,11/27/2021 22:24,@MunchPudding @davyslala @Bencat90866404 @Olliemorr20171 @Eliot01375004 @jwillisdovetail Our weekly scandal was tha… https://t.co/qaVB6LG9Nc,"Stuttgart, Deutschland",FALSE,2,Miezebiene,2874840533,,6024,4738,36059,FALSE,en
106,1.46472E+18,11/27/2021 22:22,@Slugsalter7 The recipe for the MRNA needs to be non-proprietary for this pandemic to end. India and other countrie… https://t.co/qAu8qchUOX,"Chico, CA",FALSE,1,paated,40388829,,2308,4902,16645,FALSE,en
107,1.46472E+18,11/27/2021 22:21,"2015
as a reminder
Moderna and the NIH co-own the  mRNA Corona vaccine
contract https://t.co/sMnPkfwCc7",Moon,FALSE,8,rubic3n,1.10267E+18,,1006,1412,24310,FALSE,en
108,1.46472E+18,11/27/2021 22:15,@laloalcaraz The Pfizer-BioNTech vaccine was developed in Germany. Moderna's was designed in 2 days. Like when the… https://t.co/6UP6Uu0ets,"Rouleauville, Alberta",FALSE,0,BicycleRob,375303344,https://t.co/vsHqp41HKg,153,374,66606,FALSE,en
