,tweet.id,tweet.created_at,tweet.text,tweet.user.location,tweet.user.verified,tweet.favorite_count,tweet.user.screen_name,tweet.user.id_str,tweet.user.url,tweet.user.followers_count,tweet.user.friends_count,tweet.user.statuses_count,tweet.user.default_profile_image,tweet.lang
24,1464743415380279297,2021-11-27 23:50:18,Why are they not trying to make another vaccine better than Astra and Pfizer?  Why are we stuck on these 2?,,False,0,BrettJH2,744490631670620160,,914,1282,16153,False,en
25,1464743390491381762,2021-11-27 23:50:12,@RadioFreeTom How is a Viral Vector(J&amp;J) dif from mRNA(Pfizer) vaccine? mRNA is created in a lab by humans(China/Pf… https://t.co/L69MilNX4N,,False,0,ThoughtShaping,1301185332734562305,,38,265,12249,False,en
26,1464743306395537408,2021-11-27 23:49:52,@OttawaDaddy @Anniekidder @KarenLeis3 @kraekerc @JacquieAMiller @lauramccoy01 @berylrcohen @danrosenbergnet… https://t.co/WS0Ca8jAVz,,False,2,jlay02,32696018,https://t.co/9ypCZYUGH2,1575,3938,17190,False,en
27,1464743197436002306,2021-11-27 23:49:26,Fakestream media and their cohorts are now telling us how bad it's going to be and Pfizer's latest news of a NEW VA… https://t.co/Bt9xSv2ela,The World,False,2,blackhawkinc,32403983,https://t.co/wrcZOtyNAj,42449,4244,24802,False,en
28,1464743153823539207,2021-11-27 23:49:16,Pfizer's UK boss says he'd allow his six-year-old daughter to have its Covid vaccine https://t.co/DvtMsodusI,"Birmingham, England",False,0,Big_City_Radio,943105053975568385,https://t.co/islGYtp9gj,2791,2695,23787,False,en
29,1464743134643036161,2021-11-27 23:49:11,"Hoax and poison: 88
https://t.co/i9IqcvikVw", Undisclosed location,False,0,PAlvarado528,865393828143939590,,67,104,7220,False,en
30,1464743130973052929,2021-11-27 23:49:10,https://t.co/6pd5mcKvjA,#boomcity,False,1,5555conscious,2574767547,,7577,477,31570,False,und
31,1464743123578683392,2021-11-27 23:49:08,Pfizer said an updated version of its COVID-19 vaccine will be 'ready in 100 days' if the new Omicron variant is re… https://t.co/13qgx8XSBC, Heart is in South Africa ,False,0,majorpayne44,29986568,,502,594,154731,False,en
32,1464743089508175878,2021-11-27 23:49:00,https://t.co/sOTNwGTQoq,,False,0,KyraGebhardt1,760337630,,693,1524,110779,False,und
33,1464742722758131712,2021-11-27 23:47:33,@sharitaylor2020 @cryborg @pfizer I have read articles reporting it is a demand issue and a couple vaccine producer… https://t.co/WDbLYrapMB,Midwest,False,1,Mekilla,36042020,,586,1429,14179,False,en
34,1464742560564273152,2021-11-27 23:46:54,"""Pfizer said it will be able to manufacture and distribute an updated version of its COVID-19 vaccine within 100 da… https://t.co/OdGDLGsnUn",Divided States of America,False,1,silbecl,56521966,,245,33,33772,False,en
35,1464742465366331404,2021-11-27 23:46:31,"Gode nyheder! Pfizer mener, at de inden for 100 dage, kan omarbejde deres nuværende vaccine, så den kan modstå den… https://t.co/ZAeD5hHHoX",,False,1,ChristiansenTue,1376465474427498497,,3,36,135,False,da
36,1464742358180839424,2021-11-27 23:46:06,Vaccines can be Modified against New Strains like #OmicronVariant  i hope this is the last one  the Virus mutates I… https://t.co/bcBYO2a2Rj,"Green River, WY,USA",False,0,KalKenobi83,1338759629287936000,,137,1872,7772,False,en
37,1464742241054990346,2021-11-27 23:45:38,"@AnotherGenro @KingRabbit78 @MCBUGZSLAIN @nicolasberrod Mouais, le ministère de la Santé israeliens sont des sacrés… https://t.co/4OWtYL6VVp","Paris, France",False,0,ame_litte,919181717591781376,,430,532,6519,False,fr
38,1464742113724227590,2021-11-27 23:45:08,Pfizer and Moderna said they have plans in place to deal with a vaccine-resistant variant. Moderna said it's alread… https://t.co/oPVaI4CRsP,,True,7,WWLTV,14269771,https://t.co/59gYdsBJNk,211507,919,264009,False,en
39,1464742054815322113,2021-11-27 23:44:54,"@GiulioFerro72 Poi se parliamo del Sud Africa, la storia che non gli arrivino abbastanza vaccini è una colossale fa… https://t.co/YlUbCqjPnB",,False,0,ErBocio,1094037370855481345,,206,947,9596,False,it
40,1464742032434515971,2021-11-27 23:44:48,"The devil &amp; his lackeys are cunning, but God’s saints sees through their mischiefs.

Pfizer said an updated version… https://t.co/N5in12Vzhi",,False,0,Ethan76897952,1247903006709780481,,112,62,4790,False,en
41,1464742022275813378,2021-11-27 23:44:46,"@GerberKawasaki Vaccine makers move quickly against new omicron Covid variant, testing already under way https://t.co/7fwvHHxOHv","Chicago, IL",False,0,RealRichKang,1430233228112187392,,15,110,203,False,en
42,1464741788351012866,2021-11-27 23:43:50,"ワクチンを射ち続けるのは感染者を増やす事になりますが、それが狙いなのですか？

https://t.co/vYrW1MZHIr via @MailOnline",,False,0,tadashi_mizuno,777736475794296832,,62,136,1477,False,ja
43,1464741742662483973,2021-11-27 23:43:39,@WOLF_Financial $VXRT the only true Covid Vaccine pill 💊 offering large scale low cost Global vaccination program.… https://t.co/fS95QTQIFG,"Irvine, CA",False,2,rqadri,64251373,https://t.co/q43TJmAC50,549,421,939,False,en
44,1464741715236036616,2021-11-27 23:43:33,"https://t.co/ClAjoEcNZB

https://t.co/RBoVX7IYgg https://t.co/HeY95GNVgs",,False,0,Alysel13,1279759258247204864,,99,168,4444,False,und
45,1464741687649980420,2021-11-27 23:43:26,"@normanswan I had full dose Moderna as my third vaccine, after two AZ doses earlier. Knocked me around for a couple… https://t.co/IOa4F5gc9u",Australia,False,5,Thoracicus,487307955,,117,29,1926,False,en
46,1464741271025733635,2021-11-27 23:41:47,@Jey26898344 @tristanmf Dans l essaie initial Pfizer plus de mort dans le groupe vacciné que dans le groupe placebo… https://t.co/kX8rH2DxoH,,False,0,Karl58221723,1354561559692009479,,67,118,9044,False,fr
47,1464741245071376386,2021-11-27 23:41:41,"Miserable, and predictable since the US is protecting pharma profits at the cost of vaccine apartheid. 

@pfizer… https://t.co/5EZvtvLXH0","Narragansett land (PVD, RI)",False,0,NateL_A,119872765,https://t.co/caYm5DttYy,636,714,7980,False,en
48,1464741091559845902,2021-11-27 23:41:04,#COVID19 #covidvariant #Pfizer #Moderna #vaccine Look on indeed and other job boards they are literally hiring vacc… https://t.co/cdUeVNHJrl,"Marlton, NJ",False,5,ACastellanoNJ,1171244626159816704,,348,548,3446,False,en
49,1464741011196809221,2021-11-27 23:40:45,@SkinnerPm @jessepstein No!  The president of South Africa a week ago said they have too many vaccines because too… https://t.co/aYrcmiOE6K,"seattle, wa",False,3,whatmaybe,1266364076,,74,258,6279,False,en
50,1464740934885646338,2021-11-27 23:40:27,"Pfizer says its vaccine is safe for kids (while admitting its study was too small)
https://t.co/yBe85zvc4W","Kamloops, British Columbia",False,1,omegaman19711,889458932,,322,822,9396,False,en
51,1464740846528614408,2021-11-27 23:40:06,Was Pfizer's vaccine trial compromised? | Vaccination | International Ne... https://t.co/LXCQtgnPSM via @YouTube,Jersey Girl,False,1,MeganSmiles,356837905,,9767,7991,183340,False,en
52,1464740822755475456,2021-11-27 23:40:00,Pfizer and Moderna said they have plans in place to deal with a vaccine-resistant variant. Moderna said its already… https://t.co/Tuk3QnFfh3,"Buffalo, NY",True,25,WGRZ,15308015,http://t.co/ciJPXP2KCF,194960,2048,272253,False,en
53,1464740634028392453,2021-11-27 23:39:15,"#BoosterShots #WearAMask  #Ventilation
#COVID19 
#OMICRON📌
In the event that vaccine-escape variant emerges, Pfizer… https://t.co/f9W0w1QrhV",🌎,False,1,USAmailbox,28587369,,1208,1027,19168,False,en
54,1464740504361390086,2021-11-27 23:38:44,"@fisher_ke Really, not.  This is an artifact of the system which Pfizer is playing to its advantage.  A traditional… https://t.co/FjflCO1t3O","Woodland, CA",False,1,JimWallis2,994418636,https://t.co/y8MxYMNiDm,179,207,5744,False,en
55,1464740492604813320,2021-11-27 23:38:41,Pfizer to Update Vaccine in 100 Days If Omicron Variant Is Resistant. https://t.co/bazxubCffX,"McKinney, TX",False,2,AnciraBecky,1170566997450645507,,2704,5001,10076,False,en
56,1464740386983735296,2021-11-27 23:38:16,"#Pfizer HQ is in NY

Tell me again how the #Omicron isn't in the USA yet?

They're testing their vaccine against th… https://t.co/fypOS1aY6p",In.Your.Heart ,False,0,VloBeFree,56438671,,887,490,76962,False,en
57,1464740328540418053,2021-11-27 23:38:02,https://t.co/FfnfxAM1BQ,"Wilmington, DE",False,0,SkonieSkoop,1230271051,https://t.co/F2OoaaOvbC,3119,4927,259427,False,und
58,1464740264338145283,2021-11-27 23:37:47,@tenminutetom @DrEliDavid yes it is u can check it in the FDA web.. Pfizer-BioNTech Fact Sheets… https://t.co/hLxym6NBVP,,False,2,PuebloDespertar,1253357076249751554,https://t.co/QEJt1MrjtA,398,125,2952,False,en
59,1464739964709748742,2021-11-27 23:36:35,.@POTUS @BorisJohnson @JustinTrudeau @RegSprecher @Palazzo_Chigi @EmmanuelMacron @JPN_PMO @pfizer @moderna_tx… https://t.co/MXVXpk5Lk6,,False,0,Reihaneh_shd,1032192007689707520,,9,91,702,False,en
60,1464739838406578189,2021-11-27 23:36:05,on peu pas enlever les 2 doses de pfizer la ? je veux faire parti de la team non vacciné 🤣🤣🤣,Constantine,False,1,sabriiioche,1035603051137118209,,152,180,16128,False,fr
61,1464739833205514240,2021-11-27 23:36:04,"@jessepstein @SkinnerPm I can’t speak for the rest of the continent, but South Africa specifically has more vaccine… https://t.co/LOYHOyD9Bm","Corvallis, OR",False,12,televisionaryZW,757775599993655298,,393,181,27546,False,en
62,1464739820064837634,2021-11-27 23:36:01,@NZStuff Great news! Pfizer say that within 100 days it can rework their current vaccine to combat the new variant.… https://t.co/yLqpWIKWBa,Melbz,False,0,Bakri_NZ,45792876,,50,111,1751,False,en
63,1464739800930390022,2021-11-27 23:35:56,@cenutriodesang1 @Patriot89544460 @Dom_Perrottet @TGAgovau @healthgovau @aihw @GregHuntMP No idea. The new cynic in… https://t.co/4wo958NKQB,,False,1,H_o_n_e_y_H,1404025563660963850,,34,34,903,False,en
64,1464739658357624834,2021-11-27 23:35:22,$PFE Pfizer to Update Vaccine in 100 Days If Omicron Variant Is Resistant https://t.co/pcRIuQ3Z5w,,False,1,MarcJacksonLA,4058194633,,2364,387,39187,False,en
65,1464739608466501634,2021-11-27 23:35:10,Ok Twitter Pfizer just announced an updated version of their vax to be ready in 100 days if the new variants prove… https://t.co/Mpfm0lBzA8,,False,1,Noshisherlock1,1443579330622222349,,164,418,1249,False,en
66,1464739542569984000,2021-11-27 23:34:55,"Moderna vaccine more effective than Pfizer against COVID-19, study finds - https://t.co/3i5DC83bqK https://t.co/85l5opj8sW #SmartNews","Warren, Oregon",False,0,Mayor_Tinkerton,23244402,,28,49,2148,False,en
67,1464739454934032386,2021-11-27 23:34:34,"Well.. 

Look at that.. 

https://t.co/pvcHrm0tlh",,False,22,Orangezipple1,2902345863,,9374,7032,186647,False,en
68,1464739452891262982,2021-11-27 23:34:33,"A number of pharmaceutical firms, including AstraZeneca, Moderna, Novavax and Pfizer, said they have plans in place… https://t.co/4LNHbJ4VsN",New Zealand.,False,3,caffeine_addict,15046635,,7616,2616,57052,False,en
69,1464739401188134912,2021-11-27 23:34:21,"@JuliaHB1 November 24, 2021 - South Africa asks Pfizer and J&amp;J to stop shipping vaccines to South Africa.

Two days… https://t.co/WUWETRAN6P",,False,0,Rob99990727,1343222149973225472,,71,381,16032,True,en
70,1464739214399049731,2021-11-27 23:33:36,https://t.co/NPIpSaB7Sb,,False,0,RaulRod56722026,790336326,,42,385,10834,True,und
71,1464739190214692868,2021-11-27 23:33:31,"@CAWelland Pfizer want 55 years to release the data on what their vaccine actually does, on top of the immunity fro… https://t.co/pkjDqGIQmS",,False,1,Gina_FORCE,1372409287,,50,60,3413,False,en
72,1464739171830927365,2021-11-27 23:33:26,@aprillewis69 @greer631 @RealCandaceO @JackPosobiec @djkhaled @pfizer I’m sorry for your loss. Did she get covid or… https://t.co/oeV48zJKTG,,False,1,Lilithsfborn,54170391,,58,194,1355,False,en
73,1464739123202506754,2021-11-27 23:33:15,Pfizer said an updated version of its COVID-19 vaccine will be 'ready in 100 days' if the new Omicron variant is re… https://t.co/5sxDGX1jDQ,"Boswell's Corner, VA",False,0,DiannaRakestraw,2344733609,,137,453,10671,False,en
74,1464739098879565843,2021-11-27 23:33:09,"THIS IS GETTING TO BE REAL NONSENSE. HOW IN THE HELL CAN THEY BE TESTING IT WHEN IT SUPPOSEDLY JUST CAME OUT ? 

Pf… https://t.co/zqWHpI16HZ",Northeastern PA ,False,0,Barbs_Opinions,1445870656571133953,,676,873,5009,False,en
75,1464739043950927874,2021-11-27 23:32:56,« « Pfizer and BioNTech said that if necessary they expect to be able to ship a new vaccine tailored to the emergin… https://t.co/jhN649Ugdp,,False,2,CensuradoSapo,1373888202247962624,,171,5,10946,False,en
76,1464739026968084481,2021-11-27 23:32:52,6 months since my jab and I’m still waiting for those horrible side effects to kick in. That’s quite the time-lapse… https://t.co/InRKVO2xon,"Courtenay, BC",False,2,TerryAFarrell,222957544,https://t.co/xxJKPl2etp,1373,1692,11940,False,en
77,1464738940913688583,2021-11-27 23:32:31,How did Pfizer not know it’s vaccine efficacy dropped from 95% to 39-50% in 4 months when their clinical trials lasted for 6 month,,False,0,NuclearAquarius,1372308321789751302,,41,74,2208,False,en
78,1464738804259078147,2021-11-27 23:31:59,"Soo it’s gonna take pfizer 100 days to roll out something to fight Omicron. Meanwhile,this fking virus isn’t going… https://t.co/xzZDp1x3zh",,False,4,generalanxiety1,244086083,https://t.co/M8UU9sbzPH,1917,4179,42190,False,en
79,1464738783257976836,2021-11-27 23:31:54,https://t.co/3QhYujHM65, B.C. Canada,False,12,shane_mcminn,1242309242939310080,,8743,9018,33866,False,und
80,1464738750211239941,2021-11-27 23:31:46,"@PeterHotez @Acosta JOHANNESBURG, Nov 24 (Reuters) - South Africa has asked Johnson &amp; Johnson JNJ.N and Pfizer PFE.… https://t.co/6D1CQ7FnLT",,False,0,wang1333,1370778750,,1704,2082,38497,False,en
81,1464738688521281538,2021-11-27 23:31:31,@sewmomma12 They HAVE to blame 5 year olds having heart attacks on something that isn’t the vaccine they’re making… https://t.co/yCV1EzLQmY,"School Board Meeting, probably",False,1,MadLew,54002715,,1355,718,28197,False,en
82,1464738641826095104,2021-11-27 23:31:20,@CBSLA Only if they could sell the vaccine to all the dumbass people like Pfizer and Johnson and Johnson and modern… https://t.co/JUvA05vDpS,,False,0,Franksag6,1455709838516764673,,1,69,247,True,en
83,1464738530739974148,2021-11-27 23:30:53,"@piersmorgan NEWSFLASH
Pfizer and other big pharma have a vaccine within hours.",Adelaide,False,0,Matojo7,376776457,,73,284,2443,False,en
84,1464738226699227142,2021-11-27 23:29:41,"@Jagster20548365 @tenminutetom @DrEliDavid very true, you can verify it on the FDA website. I do not know why many… https://t.co/jnU4hW6Aob",,False,1,PuebloDespertar,1253357076249751554,https://t.co/QEJt1MrjtA,398,125,2952,False,en
85,1464738089549680643,2021-11-27 23:29:08,"@patbhamilton @LBC @MaajidNawaz @DrAseemMalhotra And neither would friend of friends Tammy

Her medical certificate… https://t.co/HJ48lVZDFV","England, United Kingdom",False,2,EasySimon,255744082,,209,1109,8728,False,en
86,1464738049296781315,2021-11-27 23:28:59,@ElectionWoes @SassyMamas21 @moe_lean @c5nt5r__l5ft1st @Aureliusism @TimRunsHisMouth Do you know of ANY medical bre… https://t.co/URdojkDUOU,On Top Of The World!,False,1,LACEdaFlyFellow,196252810,https://t.co/Kg55QQWXOE,703,247,31691,False,en
87,1464738045643526145,2021-11-27 23:28:58,@birgitomo “South Africa has asked Johnson &amp; Johnson (JNJ.N) and Pfizer (PFE.N) to delay delivery of COVID-19 vacci… https://t.co/j7V6rkv6Np,Canada,False,1,justice_ema,1299801767044022272,,235,1020,19817,False,en
88,1464737976458657794,2021-11-27 23:28:41,"@bobreeduk @politediscuss @RealJamieKay @strolltoitaly 1. I take flu jabs 
2. People have had 2 jabs and a booster,… https://t.co/0wkhr6rxDe",European Union 🇪🇺,False,0,Goddess1345,353239455,,5888,6476,500703,False,en
89,1464737925967474689,2021-11-27 23:28:29,Great news! Pfizer says that within 100 days it can rework their current vaccine to combat the new variant. So once… https://t.co/FKRFLCmufv,xhamster.com/user/sara_cd_4,False,1,sara_cd_4,254641706,https://t.co/TEJVnFb37u,12983,11,9845,False,en
90,1464737869302534151,2021-11-27 23:28:16,FDA GETS 45% of its budget from vaccine companies. #fda #corrupt #Pfizer #cdc #Moderna #notaregularitycompany… https://t.co/aMxjctDKnv,"Anaheim, CA",False,0,primapaulinad,476567835,,1392,1771,45919,False,en
91,1464737491890540545,2021-11-27 23:26:46,@PeterHotez I think you're great. I wish I could take your vaccine... no dr or ER in my area will give me a Pfizer… https://t.co/JFQLKdMAN1,Southern California,False,1,heatherwritesss,267635200,https://t.co/4rzLTPPS5l,3819,1182,25328,False,en
92,1464737451008684039,2021-11-27 23:26:36,@lucialiljegren @Suesue2point0 @stevenmosher @Mchael21592783M @DCGreenZone1 @AndrewLazarus4 @TakethatCt @_mamadeb… https://t.co/L3RX1EJuz1,,False,1,melissa94307909,1349060384305516544,,307,1080,1998,False,en
93,1464737399305560072,2021-11-27 23:26:24,@wakeupfromcovid https://t.co/jgxbZCB7MA    It would be nice to know secrets. We need to know.,,False,1,LunaticsUfo,1443861983820984320,,5,53,74,False,en
94,1464737324051275781,2021-11-27 23:26:06,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/WaKl4kRSRt https://t.co/mdezrJibC9,"Cleveland, OH",False,0,MacekNewsNation,15636847,https://t.co/Aos43PuHP8,3361,1279,94498,False,en
95,1464737273694629891,2021-11-27 23:25:54,@disclosetv Pfizer allegedly said they need 3-4 months for an updated vaccine. So they know it doesn’t work..,Belgium,False,0,UrTimeIsNow,1274102787740237824,,6,37,133,False,en
96,1464737220972232705,2021-11-27 23:25:41,"public health officials: make the vaccine available world wide
Moderna, Pfizer, etc: no
Moderna, Pfizer, etc: sure… https://t.co/dxC0bzzOtD",,False,1,juggerthottt,1280231643182235652,,46,128,392,False,en
97,1464737179704258565,2021-11-27 23:25:31,"Pfizer #COVID19 ""vaccine"":
- 0.7% ARR
- Fraud in Phase 3 trial
- More deaths in vaxx group than placebo
- 55 yrs un… https://t.co/FeKmXnKtWs",,False,4,VeganBobCat,1365753344606695425,,95,246,1818,False,en
98,1464737114386575370,2021-11-27 23:25:16,#Boosted! I recently had my 1-year follow-up appointment for the #AstraZeneca vaccine trial and now it’s time for m… https://t.co/NMqqTth8cT,"New York, New York",False,27,paulacroxson,563519910,https://t.co/xKXvSFky7T,3397,2856,3452,False,en
99,1464736696017162244,2021-11-27 23:23:36,"""Pfizer says it could have omicron vaccine in 100 days"". Translation: Pfizer's system of bilking kick back receivin… https://t.co/sOe76fLxHL","Melbourne, a once great city.",False,316,LawyersCity,1258484632170844161,,12886,1500,12276,False,en
100,1464736627268407299,2021-11-27 23:23:20,Pfizer and Moderna said they have plans in place to deal with a vaccine-resistant variant. Moderna said it's alread… https://t.co/uiQCTeL92p,"Tampa, Florida",True,0,10TampaBay,16743886,https://t.co/rHVdIDVNLL,166815,12232,302752,False,en
101,1464736605344874501,2021-11-27 23:23:14,"@GardnerWill3 @wargonm 😂😂😂
T’en raconte de la merde. 
Pfizer multirécidiviste. 
Record mondial des amendes au tribu… https://t.co/slAf4jPNUp","Neuilly-sur-Seine, France",False,0,cryptololo1990,1464154851106082834,,71,162,249,False,fr
102,1464736581709819906,2021-11-27 23:23:09,"Immunity Status
Please note that failure to keep your vaccinations
up to date on an ongoing basis will result in yo… https://t.co/ElvylQgoZy","Vancouver, BC, Canada🍁 ",False,0,jacquesk8,296483386,https://t.co/PsJVs9UljR,1426,1457,6260,False,en
103,1464736564744003588,2021-11-27 23:23:05,Pfizer: 'Tailor-made' vaccine against new variants in 100 days https://t.co/F3mRo7Ki12,"Sacramento, CA",True,0,ABC10,18655359,https://t.co/D1XQoHjsR5,153710,2001,231445,False,en
104,1464736466685337604,2021-11-27 23:22:41,Pfizer: 'Tailor-made' vaccine against new variants in 100 days; Moderna said its already testing a higher-dose boos… https://t.co/7uZ8X6LEEN,,False,2,CeeJayT07381069,2951476593,,2497,5001,269716,False,en
105,1464736437799059460,2021-11-27 23:22:34,"新変異株オミクロンについて各製薬企業のワクチン動向

【ファイザー】
既に100日以内の出荷が可能

【モデルナ】
既に開発中

【J＆J】
既に治験中

【アストラゼネカ】
既にボツワナなどで調査を行なっており突然変異には迅速に… https://t.co/rErMNKiMAO",,False,1322,nodaworld,268786155,,13258,2329,59616,False,ja
106,1464736421575593987,2021-11-27 23:22:31,"Pfizer says it can have Omicron vaccine, 100 days from November 26, 2021 (which is March 6, 2022 — for another 666… https://t.co/RZ72BFk9bq",Ciphers,False,9,GematriaHub,3198464593,https://t.co/80sZNH5GuW,4453,3629,9270,False,en
107,1464736401174380545,2021-11-27 23:22:26,"@KatePri35772611 @BNODesk Because of the global overreaction, that chart that shows daily deaths declining, and the… https://t.co/3nXgB9DOqf","Granada, Spain",False,0,Moved_To_Center,1425566768609832965,,172,2751,2502,True,en
108,1464736328650788871,2021-11-27 23:22:08,"The Constant Gardener (film) - Wikipedia The plot of the film is loosely based on a real-life case in Kano, Nigeria… https://t.co/LzwkyxUWv1",,False,0,suzannahtroy,218598608,https://t.co/lduPH27nYw,79,20,14066,False,en
